commodity,week_start_date,price,currency,unit,source,market_type,region,fx_rate,rainfall_index,extraction_date,data_quality_score,is_validated,notes
Sorghum,2025-07-09,490000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Sorghum,2025-07-10,490000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Sorghum,2025-07-11,490000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Sorghum,2025-07-14,495000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Sorghum,2025-07-15,495000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Sorghum,2025-07-16,495000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Sorghum,2025-07-17,495000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Sorghum,2025-07-18,497000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Sorghum,2025-07-21,495000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Sorghum,2025-07-22,495000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Sorghum,2025-07-23,495000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Sorghum,2025-07-24,495000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Sorghum,2025-09-01,415000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-03,425000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-04,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-08,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-09,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-10,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-11,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-12,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-15,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-16,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-17,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-18,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-19,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-22,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-23,445000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-24,445000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-25,445000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-26,440000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-29,440000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-09-30,445000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-10-02,445000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-10-03,445000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-10-06,445000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-10-07,445000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-10-08,445000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-10-09,460000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-10-10,460000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-10-13,450000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-10-14,450000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-10-15,450000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-10-16,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-10-17,450000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-10-20,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-10-21,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-10-22,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-10-23,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-10-24,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2025-10-27,430000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Oct 31
Sorghum,2025-11-03,400000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Nov 7
Sorghum,2025-11-10,350000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Nov 14
Sorghum,2025-11-17,360000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Nov 24
Sorghum,2025-11-24,360000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Nov 28
Sorghum,2025-12-01,330000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Dec 5
Sorghum,2025-12-08,330000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Dec 12
Sorghum,2025-12-15,350000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Dec 19
Sorghum,2025-12-22,350000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Dec 23
Sorghum,2025-12-29,350000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Dec 30
Sorghum,2026-01-05,330000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Jan 9
Sorghum,2026-01-12,340000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Jan 16
Sorghum,2026-01-19,320000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Jan 26
Sorghum,2026-01-26,300000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Jan 30
Sorghum,2026-02-02,300000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Feb 6
Sorghum,2026-02-09,300000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Feb 13
Sorghum,2026-02-16,300000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Feb 23
Sorghum,2026-02-23,275000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Feb 26
Sorghum,2026-03-03,285000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Sorghum,2026-03-06,285000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Sorghum,2026-03-09,285000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Sorghum,2026-03-10,285000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (March 2026)
Sorghum,2026-03-11,280000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-12,0.95,True,Historical data from Instagram posts (March 2026)
Sorghum,2026-03-12,280000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-13,0.95,True,Historical data from Instagram posts (March 2026)
Soybeans,2025-01-08,1050000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-01-09,1050000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-01-10,1050000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-01-13,1010000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-01-14,1010000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-01-15,1010000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-01-16,1020000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-01-17,1020000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-01-20,1020000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-01-21,1020000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-01-22,1020000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-01-23,1020000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-01-24,1020000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-01-27,1020000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-01-28,1020000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-01-29,1020000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-01-30,1020000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-01-31,1020000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-03,980000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-04,980000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-05,980000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-06,940000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-07,940000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-10,840000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-11,840000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-13,840000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-14,810000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-17,810000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-18,810000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-19,810000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-20,810000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-21,810000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-24,830000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-25,830000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-26,830000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-27,830000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-02-28,830000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2025-06-10,1040000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-06-11,1040000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-06-13,1040000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-06-16,1040000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-06-17,1040000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-06-18,1020000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-06-19,1020000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-06-20,1020000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-06-23,1020000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-06-24,1020000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-06-25,1020000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-06-26,1000000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-06-27,1000000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-06-30,980000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-07-01,980000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-07-02,980000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-07-03,980000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-07-04,980000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-07-07,980000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-07-08,980000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-07-09,950000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-07-10,950000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-07-11,950000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-07-14,930000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-07-15,930000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-07-16,930000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-07-17,930000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-07-18,910000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-07-21,920000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-07-22,920000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-07-23,920000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-07-24,920000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2025-09-01,800000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-03,820000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-04,800000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-08,800000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-09,820000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-10,820000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-11,820000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-12,820000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-15,800000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-16,800000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-17,800000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-18,800000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-19,800000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-22,800000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-23,800000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-24,800000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-25,800000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-26,800000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-29,800000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-09-30,810000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-10-02,810000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-10-03,810000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-10-06,800000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-10-07,800000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-10-08,800000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-10-09,790000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-10-10,790000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-10-13,790000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-10-14,750000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-10-15,750000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-10-16,750000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-10-17,750000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-10-20,710000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-10-21,710000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-10-22,710000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-10-23,680000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-10-24,680000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2025-10-27,680000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Oct 31
Soybeans,2025-11-03,640000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Nov 7
Soybeans,2025-11-10,620000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Nov 14
Soybeans,2025-11-17,600000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Nov 24
Soybeans,2025-11-24,570000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Nov 28
Soybeans,2025-12-01,530000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Dec 5
Soybeans,2025-12-08,530000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Dec 12
Soybeans,2025-12-15,540000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Dec 19
Soybeans,2025-12-22,540000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Dec 23
Soybeans,2025-12-29,540000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Dec 30
Soybeans,2026-01-05,540000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Jan 9
