commodity,week_start_date,price,currency,unit,source,market_type,region,fx_rate,rainfall_index,extraction_date,data_quality_score,is_validated,notes,record_type
Cashew Nuts,2025-02-14,1850000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cashew Nuts,2025-02-17,1850000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cashew Nuts,2025-02-18,1850000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cashew Nuts,2025-02-19,1945000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cashew Nuts,2025-02-20,1945000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cashew Nuts,2025-02-21,1945000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cashew Nuts,2025-02-24,1900000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cashew Nuts,2025-02-25,1900000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cashew Nuts,2025-02-26,1900000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cashew Nuts,2025-02-27,1900000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cashew Nuts,2025-02-28,1900000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cashew Nuts,2025-06-10,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-06-11,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-06-13,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-06-16,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-06-17,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-06-18,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-06-19,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-06-20,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-06-23,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-06-24,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-06-25,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-06-26,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-06-27,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-06-30,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-07-01,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-07-02,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-07-03,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-07-04,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-07-07,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-07-08,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-07-09,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-07-10,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-07-11,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-07-14,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-07-15,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-07-16,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-07-17,2300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-07-18,2350000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-07-21,2370000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-07-22,2370000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-07-23,2370000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-07-24,2370000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2025-09-01,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-03,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-04,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-08,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-09,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-10,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-11,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-12,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-15,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-16,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-17,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-18,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-19,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-22,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-23,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-24,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-25,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-26,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-29,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-09-30,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-10-02,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-10-03,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-10-06,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-10-07,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-10-08,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-10-09,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-10-10,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-10-13,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-10-14,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-10-15,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-10-16,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-10-17,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-10-20,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-10-21,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-10-22,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-10-23,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-10-24,2500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2025-10-27,2100000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Oct 31,historical
Cashew Nuts,2025-11-03,2000000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Nov 7,historical
Cashew Nuts,2025-11-10,2000000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Nov 14,historical
Cashew Nuts,2025-11-17,2000000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Nov 24,historical
Cashew Nuts,2025-11-24,1900000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Nov 28,historical
Cashew Nuts,2025-12-01,1900000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Dec 5,historical
Cashew Nuts,2025-12-08,1900000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Dec 12,historical
Cashew Nuts,2025-12-15,1900000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Dec 19,historical
Cashew Nuts,2025-12-22,1900000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Dec 23,historical
Cashew Nuts,2025-12-29,1900000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Dec 30,historical
Cashew Nuts,2026-01-05,1700000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Jan 9,historical
Cashew Nuts,2026-01-12,1500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Jan 16,historical
Cashew Nuts,2026-01-19,1450000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Jan 26,historical
Cashew Nuts,2026-01-26,1350000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Jan 30,historical
Cashew Nuts,2026-02-02,1250000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Feb 6,historical
Cashew Nuts,2026-02-09,1740000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Feb 13,historical
Cashew Nuts,2026-02-16,1850000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Feb 23,historical
Cashew Nuts,2026-02-23,1850000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Feb 26,historical
Cashew Nuts,2026-03-03,1800000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Cashew Nuts,2026-03-06,1800000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Cashew Nuts,2026-03-09,1800000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cashew Nuts,2026-03-10,1800000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (March 2026),historical
Cashew Nuts,2026-03-11,1800000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-12,0.95,True,Historical data from Instagram posts (March 2026),historical
Cashew Nuts,2026-03-12,1800000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-13,0.95,True,Historical data from Instagram posts (March 2026),historical
Cashew Nuts,2026-03-14,1809429.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-14,0.9,False,"Forecast by ensemble model | error=None% | weekly_fc=₦1,822,024",forecast
Cashew Nuts,2026-03-16,1812479.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-16,0.9,False,"Forecast by ensemble model | daily_change=+0.7% | weekly_fc=₦1,619,794",forecast
Cashew Nuts,2026-03-17,1806629.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-17,0.9,False,"Forecast by ensemble model | daily_change=-0.3% | weekly_fc=₦1,619,794",forecast
Cashew Nuts,2026-03-17,1800000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-18,0.95,True,Historical data from Agricom Instagram post,historical
Cashew Nuts,2026-03-18,1839983.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-18,0.9,False,"Forecast by ensemble model | daily_change=0.0% | weekly_fc=₦1,812,981",forecast
Cashew Nuts,2026-03-18,1800000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-19,0.95,True,Historical data from Agricom Instagram post,historical
Cashew Nuts,2026-03-19,1842153.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-19,0.9,False,"Forecast by ensemble model | daily_change=0.0% | weekly_fc=₦1,812,981",forecast
Cashew Nuts,2026-03-20,1840637.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-20,0.9,False,"model=ensemble | daily_change=stable | weekly=₦1,814,498 | biweekly=₦1,669,338",forecast
Cashew Nuts,2026-03-21,1836864.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-21,0.9,False,"model=ensemble | daily_change=stable | weekly=₦1,830,144 | biweekly=₦1,683,732",forecast
Cashew Nuts,2026-03-23,1793540.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-23,0.9,False,"model=ensemble | daily_chg=stable | weekly=₦1,198,550 | biweekly=₦1,198,521 | 1m=₦1,386,757 | 3m=₦1,970,588 | 6m=₦2,046,333",forecast
Cashew Nuts,2026-03-24,1733120.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-24,0.9,False,"model=ensemble | daily_chg=-2.7% | weekly=₦1,189,182 | biweekly=₦1,189,481 | 1m=₦1,175,614 | 3m=₦2,028,183 | 6m=₦2,128,303",forecast
Cashew Nuts,2026-03-25,1792575.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-25,0.9,False,"model=ensemble | daily_chg=stable | weekly=₦1,749,817 | biweekly=₦1,609,832 | 1m=₦1,144,607 | 3m=₦2,003,809 | 6m=₦2,125,293",forecast
Cashew Nuts,2026-03-26,1818856.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-26,0.9,False,"model=ensemble | daily_chg=stable | weekly=₦1,778,100 | biweekly=₦1,635,852 | 1m=₦1,160,703 | 3m=₦2,003,952 | 6m=₦2,123,584",forecast
Cashew Nuts,2026-03-27,1829179.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-27,0.9,False,"model=ensemble | daily_chg=stable | weekly=₦1,804,144 | biweekly=₦1,659,812 | 1m=₦1,171,422 | 3m=₦2,016,068 | 6m=₦2,123,420",forecast
Cashew Nuts,2026-03-29,1803086.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-29,0.9,False,"model=ensemble | daily_chg=stable | weekly=₦1,803,086 | biweekly=₦1,716,170 | 1m=₦1,177,507 | 3m=₦2,037,606 | 6m=₦2,126,635",forecast
Cashew Nuts,2026-03-30,1859269.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-03-30,0.85,True,AI forecast generated 2026-03-30,forecast
Cashew Nuts,2026-03-31,1797577.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-03-31,0.85,True,AI forecast generated 2026-03-31,forecast
Cashew Nuts,2026-04-01,1871314.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-01,0.85,True,AI forecast generated 2026-04-01,forecast
Cashew Nuts,2026-04-02,1851822.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-02,0.85,True,AI forecast generated 2026-04-02,forecast
Cashew Nuts,2026-04-03,1872000.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-03,0.85,True,AI forecast generated 2026-04-03,forecast
Cashew Nuts,2026-04-04,1872000.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-04,0.85,True,AI forecast generated 2026-04-04,forecast
Cashew Nuts,2026-04-05,1803086.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-03-29,0.85,True,AI forecast generated 2026-03-29,forecast
Cashew Nuts,2026-04-06,1876248.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-03-30,0.85,True,AI forecast generated 2026-03-30,forecast
Cashew Nuts,2026-04-07,1920000.0,NGN,NGN/MT,Agricom Africa,wholesale,National,,,2026-04-16,1.0,True,Agricom Africa weekly post,historical
Cashew Nuts,2026-04-08,1895800.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-01,0.85,True,AI forecast generated 2026-04-01,forecast
Cashew Nuts,2026-04-09,1906242.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-02,0.85,True,AI forecast generated 2026-04-02,forecast
Cashew Nuts,2026-04-10,1915269.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-03,0.85,True,AI forecast generated 2026-04-03,forecast
Cashew Nuts,2026-04-11,1917000.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-04,0.85,True,AI forecast generated 2026-04-04,forecast
Cashew Nuts,2026-04-12,1716170.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-03-29,0.85,True,AI forecast generated 2026-03-29,forecast
Cashew Nuts,2026-04-13,1825119.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-03-30,0.85,True,AI forecast generated 2026-03-30,forecast
Cashew Nuts,2026-04-14,1950000.0,NGN,NGN/MT,Agricom Africa,wholesale,National,,,2026-04-16,1.0,True,Agricom Africa weekly post,historical
Cashew Nuts,2026-04-15,1823126.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-15,0.85,True,AI daily forecast 2026-04-15,forecast
Cashew Nuts,2026-04-16,1815364.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-16,0.85,True,AI daily forecast 2026-04-16,forecast
Cashew Nuts,2026-04-17,1930263.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-17,0.85,True,AI daily forecast 2026-04-17,forecast
Cocoa,2025-01-08,13200000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-01-09,13200000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-01-10,13200000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-01-13,13800000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-01-14,13800000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-01-15,13800000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-01-16,14100000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-01-17,14100000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-01-20,14400000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-01-21,14400000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-01-22,14400000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-01-23,14400000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-01-24,14500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-01-27,14400000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-01-28,14400000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-01-29,14400000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-01-30,14400000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-01-31,14400000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-02-03,14000000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Cocoa,2025-02-04,14000000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
